tweet,Content
"@COMMENTATOR @AUTHOR ?????? ??? ???? ??? ???? ??, ????? ??????? ?? ???? ???? ?? ????? ??? ????? ?? ??? ???? ??? ?? ??? ?? ?? ?? ??? ??? ????? ??? ?? ??? ???? 2 ????? ?? ??? ????? ?? ??? ?? ??? ?? ???? ???? ??? ??? ????? ???? ????? ???? ???? ??, ?? ????? ??? ??? ????? ?? ??? ??? ???? ?? ??? ???",HOF
"@COMMENTATOR @AUTHOR ??????? ????? ?? ??? ???? ??? ???? ???? ?? ????? ?? ?????? ?????? ???? ??? ?? ?

?? ????? ???? ????????",HOF
"@COMMENTATOR @AUTHOR ??? ???? ??????? ????, ????? ???? ??? ?? ???? ??? ???-??? ?????-????? ?? ??? ??? ?? ???, ?? ???? ??? ??-?? ??? ??????? ??? ?????? ????? ?? ????? ???? ???

??? ?? ?? ??? ??? ?? ?? ???? ????????? ??? ??? ???? ????
???? ?? ?? ?????? ??? ?? ???? ??? ?? ?? ????? ?? ????? ?? ??? ??? ??",HOF
@COMMENTATOR @AUTHOR ?? ????? ???? ?? ???????? ????? ?? ??? ????? ???? ??? ???? ??? ?? ?????? ?? ??? ??? ?? ???????? ???? ??? ?? ?? ?????? ??? ???? ?? ????? ?? ???? ?? ??? ??????? ????? ???? ????? ??? ?? ???? ???? ????? ? ?? ??? ?? ????? ???? whatsapp University ?? ????? ?? ???? ?? ???? ??? ??? ??,HOF
@COMMENTATOR @AUTHOR Hum jab se pieda huye h masjid hi udher dekhte aaye h tune ya tere baap dada ne udher janamstaan kha se dekh liye batna jara,NOT
@COMMENTATOR @AUTHOR ????? ?????? ???? ?? ?? ?? ??? ?? ???? ?? ????? ??? ????? ????? ??? ?? ???? ?? ???? ?????,HOF
@COMMENTATOR @AUTHOR ???? ???? ??? ?????? ?????? ?? ???? ??? ??...??? ????? ?? ??? ??? ???? ????? ??. ???? ?????? ????????? ??????? ???? ???? ?????? ??? ??? ????... ???? ?? ?? ?? ?????? ?? ?? ???? ??,HOF
@COMMENTATOR @AUTHOR Ghar ko ya mandir ko? Decide kar lo. Babri Masjid we have all seen!,NOT
@COMMENTATOR @AUTHOR Aap dekhne gaye the kya us waqt,NOT
"@COMMENTATOR @AUTHOR ???? ???? ???? ??? ???? ?? ????,
BJP Official Spokesperson
????? ??? ?? ?? ??
???? ??? ???? ????? ????? ???? ??, ?? ?? ??? ??? ?? ?? ??,
??? ?? ???? ?? ???? ??? ???? ???? ?? ????",NOT
@COMMENTATOR @AUTHOR Kisne tube dekha ta bhai jaake,NOT
@COMMENTATOR @AUTHOR Agree,HOF
@COMMENTATOR @AUTHOR Hashtag ekdum sahi hai bs aapne journalism me shayad facts check krna nahi seekha ?? ya aap bhi WhatsApp se hi facts check krte hai?,NOT
@COMMENTATOR @AUTHOR Yess??????,HOF
"@COMMENTATOR @AUTHOR ?????? ?? ???? ???????? ?????, ?????? ??????? ?? ?? ??? ?????? ??? ??? ???",HOF
@COMMENTATOR @AUTHOR ???? ??? ??? ??? ?? ?????,NOT
@COMMENTATOR @USER @AUTHOR ye hashtag nahi pricetag lagati hai ????,NOT
"@COMMENTATOR @AUTHOR ?????? ?? ?? ???? ?? ??? ?? ????? ?? ??? ??
????? ???? ??? ???? ????? ??? ?????? ????",HOF
"@COMMENTATOR @AUTHOR ??? ?? ??????? ?? ???? ??? ??? ??.
6?????? ???? ????? ???? ??? ??
???? ???
?????? ?? ?? ?? ??????",HOF
@COMMENTATOR @AUTHOR Unhone todke dusre bhagwan ka ghar bana diya unhone marke jawab diya pap kiya ab tum kiye bane ghar ko todke pap k bhagidar banre ho tum kyu todre h chicha,HOF
@COMMENTATOR @AUTHOR ???? ??? ?? ??????? ?????? ???? ?????? ??? ??.....?? ?? ???? ?? ?? ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,HOF
@COMMENTATOR @AUTHOR ??????? # ? ?? ?????? ?? ???? ???????? ?? ????? ???? ?? ?? ?? ????? ???,HOF
@COMMENTATOR @AUTHOR Abe chutiye babar ne kisi ka ghar nhi toda tha aur waha jo structure tha woh mandir ka tha ya kuch aur iske bare mein court ko pata nhi toh apna what's app ka chutiya gyan apne pass rkh,HOF
"@COMMENTATOR @AUTHOR Udhar Ram ka ghar tha ??Ramayan to ek mythological story hai .. kya ASI walo ko kuch mila? .. agar Ram ka ghar udhar tha to Sri Lanka me Ravan ka Golden palace tha wo kaha gya? wo to gold hai abhi tak rehna chahiye. Banar sena, Jatayu, Rakshas sab kaha gye?",HOF
@COMMENTATOR @AUTHOR Lekin hamne aankho se hinduvo ko masjid girate waqt dekha hein...,HOF
"@COMMENTATOR @AUTHOR insha'Allah babri mosque will be rebuilt again on that place.
Time will come not now but definitely.",HOF
"@COMMENTATOR @AUTHOR ?? ?? ?? ????? ????????,
?? ????? ??????? ?? ???? ??
??????? ?? ????? ??, ???? ????? ??????
??? ????? ?? ??? ?????
?????? ???? ?? ?????,
??????? ?????? ?? ????? ?? ????????,
?????? ?? ??? ??,
??????? ?? ??????? ????? ??????? ?? @URL",HOF
"@AUTHOR Woh Mandir nahi sarkar banana chahte hai.
Desh main kite jahil hai phir aazmana chahte hai
Tum Zameen Ke Faisle Main Khushiyan Manao..
Hum Asmaan ke Faisle Ka Intzar karte Hai...
#6december #BabriMasjid @URL",HOF
@COMMENTATOR @AUTHOR Plz follow @URL,HOF
@COMMENTATOR @AUTHOR 420 pichhe rah gaya ab 520 ho gaye h log,HOF
@COMMENTATOR @AUTHOR I appreciate tht u admit tht u r jahil????,HOF
"@AUTHOR 1)Masjid to bhagwan ka ghar batana haram hai.

2)It was not a Majid by Islamic understandin

3)Yes, Bhagwan Ram/ Hari's Mandir was demolished by Islamic Invader.",HOF
"@COMMENTATOR @AUTHOR ????? ???? ?? ????? ?? ?? ???
@URL",HOF
@AUTHOR Kabhi iskeliye bhi awaaz uthana ...Ya ab00 ke khilaf nahe bolna @URL,HOF
@COMMENTATOR @AUTHOR ?????- ?????? ?? ??? ?? ????? ????,HOF
"@COMMENTATOR @AUTHOR ?????? uspar bole toh yaha jo chupke hota hai raat ko JNU ke hostel mein waha Din Raat karna padega free me .??????
Jindagi sirf 3*6 feet ki ho jayegi. Ya maut.",HOF
@AUTHOR ??????? ??? ??? ???? ????? ?? ?? ???? ?? ??? ???? ??? ???? ???? ?? ????? ???? ?? ??? ???? ?? ?? ???? ??? ???? ??? ???? ?? ?? ?? ???? ?? ????? ?? ???,HOF
"@COMMENTATOR @AUTHOR ????? ?????, ????? ??? ??? ??? ??, ?? ?? ??? ?????? ??????",HOF
"@AUTHOR Finally Swara agrees with what RW Hindus have been saying all along….Bhagwan ka ghar todna paap hota hai,aur ye paap Mughals ne kiya tha. 

Masjid is a place where Muslims gather to recite prayers/do namaz,like they do on roads,airports etc It is NOT Bhagwan ka ghar for them.",HOF
@COMMENTATOR @AUTHOR very rightly said. Haan Agar Hum makka ko tod Kar shiv mandir banaye to galat hota.,HOF
"@COMMENTATOR @AUTHOR Hindus also start worshipping anywhere on the road, tree, and the other public place. According to you is those places are not Bhagwaan ka ghar..",HOF
"@COMMENTATOR @AUTHOR Every indian knows the facts..
Temples destroyed, vandalized..
On some temples they build mosques
Even after Independence we still unable to claim the lost temples.
Many  temples are being used as toilets in Pakistan.
They were disfigured in our own country even today in Kashmir.",HOF
@COMMENTATOR @AUTHOR ??????? ?? ??? ???? ???? ????????? ???? ???? ???? ? ???? ????? ???? ??? ?? ?????? ???? ??? ???,HOF
@AUTHOR Selfy @URL,HOF
"@COMMENTATOR @AUTHOR Itne hage hai waha toh jahir hai andar GOO hi hoga ?????? . 
Na bikanewala maal dikha ke bechne ki koshish ho rahi hai.??????",HOF
@AUTHOR Wah re mughal @USER @URL,HOF
@COMMENTATOR @AUTHOR @USER Aap to padh likh kar unpadh ho rahe ho .aap ka kehna hai ki bhagvan ka ghar todkar safaid topy pehnadi . . Mai aap se puchna chahunga masjid ky kisi k ammi abbu ka ghar hai ky vo bhi to bhagvaan ka ghar hai .,HOF
"@AUTHOR ?? ??? ???? ?? ????????, ???? ?????? ?? ?? ????? ????? ? ?? ???? ?? ??? 2 ?????? ????? ???? ?? ????? ?? ?? 100 ??? ??????? ??? ???? ??
#?????_???? #?????_????_??_???????_???? 
???? ?? ???? ???? ??? ??? ??? ???!! 
?????? ????? ?? ??? ??? ???!!
#????? #BabriMasjidDemolition ? @URL",HOF
@COMMENTATOR @AUTHOR ?? ?? ???? ?? ????? ???? ??? ? @URL,HOF
@COMMENTATOR @AUTHOR ?????? ???????? ?? ?? ?? ??? ???? ??? ?? ???? ?? ???????? ?????? ??? ??? ? ??? ?? ???? ???? ???? ?? ???? ?? ???? ??? ???? ???? ???? ?? ????? ??? ?? ??? ?????? ?? ???? ?? ???? ?? ?????? ????? ?? ??? ???? ??? ???? ???? ???? ????? ?????? ???????? ?? ?? ???? ?????  ???? ?? ???? ????,HOF
"@AUTHOR ????? ????? ????? ?????? ???? ???? ??? ?? ???? ????? ???? ????? ?? ??? ??? ??, ?????? ?? ???, ?? ?? ???? ???? ?????? ?? ?? ???? ??? ????. ????? ???? ?? ?????? ?? ???? ????? ???? ???? ?? ?????? ??? ??, ?? ???  ???? ???? ????? ?? ????? ????. ???? ?? ???? ??? ????? 242 ?????... @URL",HOF
@COMMENTATOR @AUTHOR Bolti band ho gayi...nahi ye to unka bhaichara tha ....nahi salima madam..,HOF
"@COMMENTATOR @AUTHOR Ek Unpar Desh Chla Sakta hai ?
Lakin Ek Pra likha UPSC Walo ko jila tk Nhi Chlane Dia Jata hai ?? toh Kise Se Kya ummid Hogi ?? Jo Neta ?? Hindu Hai ?? 
Oh Bhi Hindu darm Pe ??????? ???? ?? ??",HOF
@AUTHOR ?? ???? ??? ?? ?? ???? ?? ????? ???? ?? ?????? ???? ?? ?????? ??,HOF
"@COMMENTATOR @AUTHOR Bhagwan ka mndir hota hai jee.??
Msjid  nhi . @URL",HOF
@COMMENTATOR @AUTHOR Soi hogi wahi kisi ke saath.... Neend poori nahi ho paai hogi .... Hathodi ki awaz se,HOF
@COMMENTATOR @AUTHOR Best fitted reply.... Main shabd dhund rha tha iske liye lekin apne pura kar diya,HOF
@COMMENTATOR @AUTHOR ??????????????????????is pe bas ek hi shabd samjh me aata hai ....chu****a......... Babar ke time Swara kaha thi ..... sahut sahi ..... common sense is really not common,HOF
"@COMMENTATOR @AUTHOR ???? ??? ?? ????????????
?? ???? ???? ?? ?? ????? ??
????????????",HOF
@AUTHOR ?? ???? ??? #???????_???_???? @URL,HOF
"@COMMENTATOR @AUTHOR ???? ????,???? ??? ?????",HOF
"@AUTHOR ???? ????? ?????? ???? ?? ???? ????? ????? ????? ?? ??? ??? ???? ????????? ?? ?? ???????????? ?? ????? ?? ???? ?????? ?? ??? ???? ??, ?? ?? ?????? ??? ???? ?? ???? ??? ????
????? ???? ???? ?? ??????? ?? ???? ?? ??????",HOF
"@COMMENTATOR @AUTHOR ??? ??? ???? ???????????? ??? ????? ?? ???? ?? ?? ??? ?????? ?? ""As career"" ????? ?? ?? ???? ????? ???? ?? ?? ???? ???? ?????? ?? ??? ?????",HOF
"The world has no fcuking clue what will happen when 1.3 Billion H¡ndus will get angry.
#ShauryaDiwas #?????_???? #BabriMasjid @URL",HOF
"@AUTHOR @USER Not 1.3 billion, even a small fraction is enough.",HOF
@AUTHOR Hahahaha 1.3 billion lorus can't do anything to Pakistan leave the world...???? upar se China thok raha hai west se Pakistan..,HOF
@AUTHOR Konsy 1.3?? Bhai 300 million to Muslim hy india mai?????? or tum logo k log apas mai he lartay rehty tum kya duniya ko batao gy,HOF
@AUTHOR the same 1.3 billion doesn't have clue Wat happen when 1 Almighty gets angry Beware,HOF
@AUTHOR And when 1.6 billion muslims get angry??,HOF
@AUTHOR The world have no feking vlue when more tha 10 B of muslims get angry ??,HOF
"@AUTHOR So When did you become angry last time? hiljis r ghulamas ki ghulam banny k baad?Sayd zadon tugluks,lohdis ko apna aqa manny k bad? ya phr Mughal ki glami ma rhny k bad?Qasim k sindh Fatah krny k bad ya Nadr Shah,ghori etc k yahn aa kar tbahi philnay k bad?ya 3 tuqray hony k bad?",HOF
"‘Brother judges’ celebrating the Ayodhya Verdict in a five star hotel. 
This picture says everything you want to know about justice and possibility of justice in India 2021. 
In logon se insaaf ki ummid kar rahe the hum. @URL",HOF
@AUTHOR Rip indian justice system,HOF
@AUTHOR So what's wrong with the bench having a celebration after giving the verdict in a long pending case??,NOT
@AUTHOR Tum logo se secular hone ki umeed bhi toh kar rahe hain log yaha par..,HOF
"@AUTHOR ??? ????? ?? ?? ?? ??????? ?? ?????? ???? ??? ??? ??????, ????? ???? ????? ??? @URL",HOF
"@AUTHOR You are right.

She should not get bail. @URL",NOT
"@AUTHOR Judges shouldn't be allowed to enjoy &amp; party in free time, how dare they do things which are reserved for media people only.",NOT
"@AUTHOR BiBi...Isn't the same judiciary system which released Sudha Bhardwaj???
Why r u crying unnecessary ...",HOF
@AUTHOR Muhammed is not a Muslim. @URL,NOT
"@AUTHOR Never forget, Hindus had to LEGALLY contest for LONG, that too in a Hindu Majority state, to win claim on their very OWN place of worship.
In what Islamic state, would Muslim contest similar?
#HagiaSophia?",NOT
"@AUTHOR ???? ?? ?????????? ?????? ?? ??? ???? ???? ?? ?? ???? ???? ????? ?? ?
??????? ????? ??????? ?????? ?? ???? ?? ?? ??? ?? ??? ???? ????",HOF
"@AUTHOR Their celebration was well deserved that they were destined to write &amp; deliver the verdict which was pending since decades.
The past govts didn't have gumption to argue the case on one pretext or another.",NOT
"@AUTHOR so, skipped

- religious killing of a hindu youth by his Muslim in-laws?
- Muslim groups in gurugram defying ‘agreement’ by Maulvis
@URL

and back to Babri, 

this is called ‘Ecosystem sponsored propaganda""",HOF
@AUTHOR Bibi ka RR chalu @URL,NOT
@AUTHOR This is how the propaganda run by so called journalist like you. But you may forgot justice abdul nazeer is also here. As far as verdict concern learn to respect verdict of SC and SC also said that time if masjid side want they have to file a petition in SC for criminal,NOT
"@AUTHOR ?? ??? ?? ???, ?? ?????? ?? ???? ,",NOT
"@AUTHOR You do not have team lunches after completion of big, long and tedious project ?? They are human too and have the right to wind down.",NOT
@AUTHOR This is your truth. You have accepted that all your actions/protests are towards making india a singular ideology society @URL,NOT
"@AUTHOR This proves the 5 judges were in touch during and after the verdict.

Groundbreaking.",NOT
"@AUTHOR Same people celebrated the BAIL of SRK's son few days back, Sufha Bharadwaj now hailing Indian judiciary. Hypocrisy at its best. Didi, first decide for yourself is Indian judiciary okay or not.",HOF
"@AUTHOR ?? ?? ?????? Arfa Khan's 

Ideology  and  strategy 

@URL",NOT
"@AUTHOR ????? ????? ??????  ??? ??????? ????? ?? ???? ???? ????? ??? ???????? ???? ??? ????? ???? ?? ?? ??? ??????? ????? ??????? ?? ????? ?? ???? ?? ?? ????? ???????? ???? ??? ??? ???? ?? ?? ????? ?? ???? ??? ?????? ??? ??? ???? ???? ?? ""School of Law"" ?? ???? ?????? ?? ???? ??? ??????",NOT
"@AUTHOR As a software engineer, whenever we deliver a difficult, complex project, we celeberate it after in the same manner for all the hardwork.

The same applies to each and every profession. Judgement on Babri case was probably the most difficult job for them even you would agree.",HOF
"Gyanvapi mosque (Illustration by James Prinsep, 1836) built atop the grand Kashi Vishwanath Temple demolished by the genocidal MONSTER Aurangzeb.

Celebrate the #KashiVishwanathCorridor, sure, but never forget the cruel historical injustice that has yet to be corrected. NEVER. @URL",HOF
@AUTHOR ?? ?? ?????? ?????? @URL,NOT
@AUTHOR Sketch done by my younger daughter when she was in school ??,NOT
@COMMENTATOR @AUTHOR Very nice,NOT
"@AUTHOR Which Mughal king had the good sense and benevolence of naming a mosque ""Gyanvapi""??",NOT
@COMMENTATOR @AUTHOR It wasn't good sense or benevolence. People called it thus.,NOT
"@AUTHOR Won't forget ever...
But today we celebrate what looked almost impossible at one time. Modi wil be remembered for so many things he has done,but Hindus will forever remain grateful for Kashi Vishwanath Corridor. He has changed the face of Kashi.",HOF
@COMMENTATOR @AUTHOR We only hope Hindus are grateful and ensure BJP continues in power. However memory and muscles of hindus are weak and temporary.,HOF
@AUTHOR Now kashi vishwanath mandir...??????????????? #HarHarMahadev? @URL,NOT
@COMMENTATOR @AUTHOR ??,NOT
"@AUTHOR We as majority Hindus in this sacred nation,had stood and watched the destruction done by the invaders time n again,we named our roads,districts after them,this mentality was the reason that left laughs at us n we endured that too..at last deep slumber has come to an end.Awaken!",HOF
"@COMMENTATOR @AUTHOR @USER @USER @USER @USER @USER 
Feels Good to be awake!!Unfortunately many in d left don’t understand, their own ancestors went through d same atrocities! Totally clueless… @URL",HOF
"@AUTHOR As Indians, our generation should be proud of honouring our ancestors who did supreme sacrifices for saving #Hinduism in the Mughal region.Thanks to #Hindus who made it possible through voting rights.
""We are the democracy""????
#Democracy
#Varanasi
#KashiVishwanathCorridor
#PMModi",HOF
@COMMENTATOR @AUTHOR jai ho chatrapati sivaji maharaj.,NOT
"@AUTHOR The first Tantric temple, Kamakhya, was destroyed by the Mongols during the invasion of the Nilachal Mountains. The second Tantric temple was destroyed during the Muslim invasion.Current structure is rebuilt/renovated.Same story goes for Kashi Vishwanath &amp; Somnath temples,etc",HOF
"@COMMENTATOR @AUTHOR Somnath and Kashi are NOT the same

Somnath the réclamation is complete

Kashi NOT so
The corridor id the gateway, the temple BESIDE the mosque remains. With the original Nandi FACING the mosque.",NOT
@AUTHOR @USER screenshot this,NOT
"@COMMENTATOR @AUTHOR Here's your screenshot. For more options (like dark mode), please visit @URL @URL",NOT
"@AUTHOR @USER Learnt in school days .
How to make someone's line smaller without erasing it ?
By drawing a line bigger than theirs adjacent to it.
Namo did it.??????",HOF
"@COMMENTATOR @AUTHOR @USER As someone very wise may/may not have once said....
I come from 2 Indias! One which believes in drawing a longer line while the other quietly uses a eraser to remove anything and everything the earlier had drawn!",NOT
@AUTHOR Absolutely ..... correcting historical injustice is the is first step towards civilisation preservation,HOF
@COMMENTATOR @AUTHOR This also will be done soon... ??,NOT
"@AUTHOR I remember reading shri SL bahyrappa's AAVARANA, and the sheer imagery and emotions with which kashi and the demolition of vishwanath mandir was described haunted me for months. It was painful and deeply unsettling. We suffered soo so much. Never forget",NOT
"@COMMENTATOR @AUTHOR Very well said. After reading that chapter, my life has changed.

Started clearly seeing all these hypocrite #librandu #sicular commies who have hidden our true history from us. @URL",NOT
@AUTHOR @USER Also saw this at Qutub Minar. @URL,HOF
"@AUTHOR Clearly, we need kar seva 2 for demolishing gyanvapi masjid. I will go if such a thing happens. Will take Bosch Demolition Hammer.",HOF
"@AUTHOR But then, is it not better to hire JCB machines in Benaras?",HOF
@AUTHOR Irfan habib romila tapar n guha distorians going complain about you to khangress @USER @USER @USER @USER @USER @USER @USER @USER,HOF
@COMMENTATOR @AUTHOR @USER @USER @USER @USER @USER @USER @USER @USER All these Habibis thapars and Guhas can’t do a thing nor can they think .. they have distorted not only our history but our very cultural confluences. They deserve to give up on their historian degrees and rework on their ethical systems.,HOF
@AUTHOR What's appalling  is that the current  descendants  of the invaders  aren't apologetic  or remorseful  about  this destruction  and none is talking about  correcting  the wrong .,NOT
"@COMMENTATOR @AUTHOR And we shouldn’t hold our breath…Cz they r not inclined to.

They r taught by the maulanas that they r the best. Everything they want should be theirs &amp; it’s ok to take from kuffars.

The worse mistake by our ancestors…never reading the Peaceful book.",NOT
@AUTHOR Can anyone guide me in knowing the present status of the temple visa vis the one in this picture?,NOT
"@COMMENTATOR @AUTHOR Status is pretty much is as shown in the pic. 
Wiki Gyanvaapi mosque",HOF
@AUTHOR @USER screenshot this,NOT
@AUTHOR @USER screenshot this,HOF
@AUTHOR Jawaharlal and erstwhile Congress had wanted our problems to ever alive that's why they didn't resolve the issue of reclaiming scores of temples on which mosques were built. The religious concerns of Hindus have no values to them till date. Leaving problems unresolved is blunder.,HOF
@AUTHOR to remain ever alive.,NOT
@AUTHOR Did we not agree to a rule in 1947 that all such religious sites will maintain a status quo ante as it is and we will hereon march forward and don’t look back in time as that will open up a can of worms like Buddhist and Jain shrines being destroyed etc. Are we not dutibound.,NOT
@COMMENTATOR @AUTHOR We who?,HOF
@COMMENTATOR @AUTHOR Imagine same with ur own hm. Then forget and forgive,HOF
@COMMENTATOR @AUTHOR It was even suggested by gandhi that congress should be desolved post independence.. did it ever happen? People who agreed to maintain statisco had their own vested intrest in doing so.. the ruined the country and its Modi who is not cleaning their created mess,HOF
"@COMMENTATOR @AUTHOR Idiot congressis had agreed under intoxication of mohandas doctrine.
But We wont. Kuch to self respect rakho yaar. Spineless hone ki bhi limit hai. Jo banda apne bhagwaan ko bhi psuedo secularism ke naam parr compromise karr sakta hai wo nikamma hai",NOT
"@COMMENTATOR @AUTHOR er, buddha was a hindu.

buddhism is a strand, like jainism, as isms tend to be.",HOF
"@COMMENTATOR @AUTHOR But the same decision makers were responsible for division of the Nation on religious grounds. Two nations given to Muslims of the Nation. Moreover,  29 lakhs of Hindus were killed in the name of division of the Nation. 

Do you accept such anti-hindu elements as your leaders.",NOT
@COMMENTATOR @AUTHOR Shut up u castesit ur blinnded by ur casteist thinking followed by gifts from isi,NOT
"@AUTHOR ????-????? ???? ?? : #Hindutva
#KashiVishwanathDham
#KashiVishwanathCorridor
#KashiVishwanathTemple",NOT
"@COMMENTATOR @AUTHOR UP to vote for Kashi, Mathura. BJP victory is certain in election.",NOT
"More Hindu brothers were kept as ministers under Aurangzeb RH rule than other Mughal emperors.

Mr .@USER read history,",NOT
@AUTHOR @USER Most of the Muslim are all converted from Hindu. Read History to know more.,NOT
@COMMENTATOR @AUTHOR @USER well said mate,NOT
@AUTHOR @USER Modi is not here to read history. He is here to rewrite it.,NOT
@COMMENTATOR @AUTHOR @USER Bahot badhiya..,NOT
@COMMENTATOR @AUTHOR @USER Kya baat kahi????????,HOF
@COMMENTATOR @AUTHOR @USER Superb ?????????,NOT
@COMMENTATOR @AUTHOR @USER I think he's forgetting that religious extremism will not work here.,NOT
@COMMENTATOR @AUTHOR @USER beauty ??,NOT
@AUTHOR @USER More Hindu minsters were in congress compare to others but non of them rebuilt ram mandir and Kashi Vishwanath temple it’s not about Hindu and Muslims brother it’s about Right and wrong,NOT
@COMMENTATOR @AUTHOR @USER true,NOT
@AUTHOR @USER Of course Aurangzeb needed wise men irrespective of how many mandirs he demolished.,NOT
@COMMENTATOR @USER @AUTHOR @USER Hahahahahahahaha,NOT
@COMMENTATOR @USER @AUTHOR @USER ????,NOT
@COMMENTATOR @AUTHOR @USER Nailed it??????????,NOT
@COMMENTATOR @AUTHOR @USER Perfecto,NOT
"@COMMENTATOR @AUTHOR @USER Thats why Hindus have become more wiser now.. Rather than working as Slaves in the courts of these invaders, they are happy with their SWARAJYA which is causing heartburn to these 21st Century Mughals.",NOT
@AUTHOR @USER I know how much u love aurengzeb . He killed his brother and imprisoned his father for throne.  And I will be not surprised when u will do the same . Afterall aurengzeb is your Idol,NOT
@COMMENTATOR @AUTHOR @USER jay shri ram,NOT
@AUTHOR @USER Who are the 296 folks who liked this post ?,NOT
"@AUTHOR @USER 347 .. please keeping liking. We are@
 creating a database.",NOT
@COMMENTATOR @AUTHOR @USER internal enemies of india... peaceful community,HOF
"Aurangzeb was a TERRORIST 
Retweet if you agree 
#KashiVishwanathDham 
This is the proof ?? @URL",HOF
@AUTHOR Aur ye? @URL,NOT
@COMMENTATOR @AUTHOR Source :- Trust Me Bro,NOT
@AUTHOR Accha..... @URL,HOF
@COMMENTATOR @AUTHOR More to do @URL,HOF
@COMMENTATOR @AUTHOR We have to learn from taliban not from sadhuvi how they are treating other religion in Afghanistan we also have to follow for our temples and for our rights??,HOF
@COMMENTATOR @AUTHOR ???????? ???????? ?? ???? ????? ?? ?tte ??? ?? ???,NOT
"@COMMENTATOR @AUTHOR kitne gale kate isne kitne blast kia h????????????
000000000 ??????????
like kashab was hindu....
26/11 RSS ne kia tha ye theory v masjid se nikla h????",NOT
@COMMENTATOR @AUTHOR Nothing has been proven against sadhvi pragya. Don't compare both of them. If you have the balls then say that aurzengeb was a jihadi terrorist who destroyed krishna janambhoomi and kashi vishwanath,NOT
@COMMENTATOR @AUTHOR congress bots now trying to prove their point,NOT
@AUTHOR Toh ab 300 years baad kya kare? Faasi chadha de usko ??,NOT
@COMMENTATOR @AUTHOR Na bhai bss tum is bat se itefaq rkh rhe ki wo aatanki tha yhi bhut hai....koti koti dhanyavad,NOT
@COMMENTATOR @AUTHOR No but undo the historic wrongs the mass murderer has done,HOF
@COMMENTATOR @AUTHOR 300 saal baad fanshi to nahi chadha sakte par jo apna hai usko wapas liya jayega ..,HOF
"@COMMENTATOR @AUTHOR Providing justice to the people who suffered.
 Be it 100 years, 500 years, 1000 years, 2000 years, 10000 years before or eons before... Justice is always severed.",HOF
@COMMENTATOR @AUTHOR Should undone his atrocities and uska namo nishan mita do history se. Utna hee kafi hai.,HOF
@COMMENTATOR @AUTHOR No you can vote particular party whoose name if you take your twitter would be blocked.. try it..,NOT
"@COMMENTATOR @AUTHOR Usko toh nahi chadha sakte par uske jaiso ko tho chadha sakte he na , har baat me negative comments karna band karo",HOF
@AUTHOR What is the point of saying this several hundred years later?,HOF
"@COMMENTATOR @AUTHOR Fools who don't learn from history, are bound to repeat it's mistakes.",HOF
"@COMMENTATOR @AUTHOR Jews never let their generation forget what happened to them during WW2 and even before that, we should also remember the historic wrongs done by the mass murderers to our civilization and undo the those wrongs",HOF
@COMMENTATOR @AUTHOR Mam you are absolutely right our current generation wants to compete with pakistan not usa and china. They just following the footsteps of Pakistan every time we talk to pakistan they shout Kashmir and in india these fools still talking about Aurangzeb. And forget about akbar,HOF
@AUTHOR Aurangjeb ka tadeer us samay achha tha ki uss samay indian army nahi thi. Agar koi abhi iss baare mein socha toh uska jawab bahut achhe se milega.,HOF
@COMMENTATOR @AUTHOR Aurangzeb' army was the indian army at that time,HOF
@AUTHOR ...and so are his descendents...ones who eulogise him ! millions to say !,HOF
@COMMENTATOR @AUTHOR Offcourse halala sons,NOT
"@AUTHOR So big deal 
As a guy with army background you actually are talking about all this?!",NOT
"@COMMENTATOR @AUTHOR So what he isn't lying? 
Truth is truth miss secular ??",NOT
"@AUTHOR Aurangjeb ki itni buraai mt kroo ye whi ruler tha jiski wajah se hamare desh ki gdp us time saari county se jada thi  
Or thoda boht dimaag ho to ek baar beth kr ye soch lena ki ye terrorist kiss hisaab se hai",HOF
"@COMMENTATOR @AUTHOR What was the GDP before mughals and what was the GDP during Aurangzeb. If India GDP increases, will you start worshipping Modi?",HOF
@COMMENTATOR @AUTHOR Lol?? sab ke sab invaders the kisne bulaya tha unhe Bharat m.?,HOF
@COMMENTATOR @AUTHOR 33 se 20 karne ko increase sirf madarsaa chaps bolenge,HOF
@COMMENTATOR @AUTHOR If one person i hv to consider from mughal i will choose only n only akbar....being an islamic ruler he also praised other religion too...and that was his greatness...but none other mughal rulers did a bit of it rather start demolishing other religion...,HOF
@COMMENTATOR @AUTHOR Bhakk be gdp ????,HOF
@COMMENTATOR @AUTHOR Bsdk ek se ek log hai..,HOF
@AUTHOR Uska beta bhi..,NOT
"@COMMENTATOR @AUTHOR Uske baap, dada, pardada bhi...",HOF
@AUTHOR All the roads on name of Aurangzeb must be renamed on the name of martyrs of ?????? ???? ?,HOF
@COMMENTATOR @AUTHOR U don't have brain u r uneducated sangis,NOT
@AUTHOR If one person i hv to consider from mughal i will choose only n only akbar....being an islamic ruler he also praised other religion too...and that was his greatness...but none other mughal rulers did a bit of it rather start demolishing other religion...,HOF
"@COMMENTATOR @AUTHOR Deshdrohi nahi bangaye aap?? Kaise muslim acha ruler hosakta hai? 
Gaali do, aur BJP ko vote do..?
Desh ki sankriti bachani hai..",HOF
